,player_id,birthDate,draft_year,name,position,college,salary,season_end,season_start,team
5357,harrito02,15-Jul-92,2011,Tobias Harris,Power Forward and Small Forward,University of Tennessee,16000000,2018,2017,Los Angeles Clippers
5362,harrian01,28-Oct-94,2015,Andrew Harrison,Point Guard,University of Kentucky,945000,2017,2016,Memphis Grizzlies
5363,harrian01,28-Oct-94,2015,Andrew Harrison,Point Guard,University of Kentucky,1312611,2018,2017,Memphis Grizzlies
5380,hartjo01,6-Mar-95,2017,Josh Hart,Shooting Guard,Villanova University,1394520,2018,2017,Los Angeles Lakers
5480,haywago01,23-Mar-90,2010,Gordon Hayward,Power Forward and Small Forward,Butler University,2356320,2011,2010,Utah Jazz
5481,haywago01,23-Mar-90,2010,Gordon Hayward,Power Forward and Small Forward,Butler University,2532960,2012,2011,Utah Jazz
5482,haywago01,23-Mar-90,2010,Gordon Hayward,Power Forward and Small Forward,Butler University,2709720,2013,2012,Utah Jazz
5483,haywago01,23-Mar-90,2010,Gordon Hayward,Power Forward and Small Forward,Butler University,3452183,2014,2013,Utah Jazz
5484,haywago01,23-Mar-90,2010,Gordon Hayward,Power Forward and Small Forward,Butler University,14746000,2015,2014,Utah Jazz
5485,haywago01,23-Mar-90,2010,Gordon Hayward,Power Forward and Small Forward,Butler University,15409570,2016,2015,Utah Jazz
5486,haywago01,23-Mar-90,2010,Gordon Hayward,Power Forward and Small Forward,Butler University,16073140,2017,2016,Utah Jazz
5487,haywago01,23-Mar-90,2010,Gordon Hayward,Power Forward and Small Forward,Butler University,29727900,2018,2017,Boston Celtics
5488,haywala01,26-Nov-86,2010,Lazar Hayward,Small Forward,Marquette University,1020960,2011,2010,Minnesota Timberwolves
5489,haywala01,26-Nov-86,2010,Lazar Hayward,Small Forward,Marquette University,1097520,2012,2011,Oklahoma City Thunder
5490,haywala01,26-Nov-86,2010,Lazar Hayward,Small Forward,Marquette University,1174080,2013,2012,Houston Rockets
5491,haywala01,26-Nov-86,2010,Lazar Hayward,Small Forward,Marquette University,80413,2013,2012,Minnesota Timberwolves
5555,henryxa01,15-Mar-91,2010,Xavier Henry,Small Forward and Shooting Guard,University of Kansas,2020200,2011,2010,Memphis Grizzlies
5556,henryxa01,15-Mar-91,2010,Xavier Henry,Small Forward and Shooting Guard,University of Kansas,2171640,2012,2011,New Orleans Hornets
5557,henryxa01,15-Mar-91,2010,Xavier Henry,Small Forward and Shooting Guard,University of Kansas,2323200,2013,2012,New Orleans Hornets
5558,henryxa01,15-Mar-91,2010,Xavier Henry,Small Forward and Shooting Guard,University of Kansas,1082000,2015,2014,Los Angeles Lakers
5559,hensojo01,28-Dec-90,2012,John Henson,Center and Power Forward,University of North Carolina,1823280,2013,2012,Milwaukee Bucks
5560,hensojo01,28-Dec-90,2012,John Henson,Center and Power Forward,University of North Carolina,1905360,2014,2013,Milwaukee Bucks
5561,hensojo01,28-Dec-90,2012,John Henson,Center and Power Forward,University of North Carolina,1987320,2015,2014,Milwaukee Bucks
5562,hensojo01,28-Dec-90,2012,John Henson,Center and Power Forward,University of North Carolina,2943221,2016,2015,Milwaukee Bucks
5563,hensojo01,28-Dec-90,2012,John Henson,Center and Power Forward,University of North Carolina,12517606,2017,2016,Milwaukee Bucks
5564,hensojo01,28-Dec-90,2012,John Henson,Center and Power Forward,University of North Carolina,11422536,2018,2017,Milwaukee Bucks
5608,hieldbu01,17-Dec-92,2016,Buddy Hield,Shooting Guard,University of Oklahoma,3517200,2017,2016,Sacramento Kings
5609,hieldbu01,17-Dec-92,2016,Buddy Hield,Shooting Guard,University of Oklahoma,3675480,2018,2017,Sacramento Kings
5678,hillso01,18-Mar-91,2013,Solomon Hill,Small Forward,University of Arizona,1246680,2014,2013,Indiana Pacers
5679,hillso01,18-Mar-91,2013,Solomon Hill,Small Forward,University of Arizona,1302840,2015,2014,Indiana Pacers
5680,hillso01,18-Mar-91,2013,Solomon Hill,Small Forward,University of Arizona,1358880,2016,2015,Indiana Pacers
5681,hillso01,18-Mar-91,2013,Solomon Hill,Small Forward,University of Arizona,11241218,2017,2016,New Orleans Pelicans
5682,hillso01,18-Mar-91,2013,Solomon Hill,Small Forward,University of Arizona,12236535,2018,2017,New Orleans Pelicans
5722,hobsoda01,29-Sep-87,2010,Darington Hobson,Shooting Guard,University of New Mexico,103078,2011,2010,Milwaukee Bucks
5723,hobsoda01,29-Sep-87,2010,Darington Hobson,Shooting Guard,University of New Mexico,245884,2012,2011,Milwaukee Bucks
5774,holliro01,3-Jan-95,2015,Rondae Hollis-Jefferson,Small Forward,University of Arizona,1335480,2016,2015,Brooklyn Nets
5775,holliro01,3-Jan-95,2015,Rondae Hollis-Jefferson,Small Forward,University of Arizona,1395600,2017,2016,Brooklyn Nets
5776,holliro01,3-Jan-95,2015,Rondae Hollis-Jefferson,Small Forward,University of Arizona,1471382,2018,2017,Brooklyn Nets
5777,holmeri01,15-Oct-93,2015,Richaun Holmes,Center and Power Forward,Bowling Green State University,1050000,2016,2015,Philadelphia 76ers
5778,holmeri01,15-Oct-93,2015,Richaun Holmes,Center and Power Forward,Bowling Green State University,1025831,2017,2016,Philadelphia 76ers
5779,holmeri01,15-Oct-93,2015,Richaun Holmes,Center and Power Forward,Bowling Green State University,1471382,2018,2017,Philadelphia 76ers
5786,honeyty01,15-Jul-90,2011,Tyler Honeycutt,Small Forward,"University of California, Los Angeles",775000,2012,2011,Sacramento Kings
5787,honeyty01,15-Jul-90,2011,Tyler Honeycutt,Small Forward,"University of California, Los Angeles",809875,2013,2012,Houston Rockets
5788,honeyty01,15-Jul-90,2011,Tyler Honeycutt,Small Forward,"University of California, Los Angeles",100000,2014,2013,Houston Rockets
5790,hoodro01,20-Oct-92,2014,Rodney Hood,Shooting Guard,"Mississippi State University, Duke University",1290360,2015,2014,Utah Jazz
5791,hoodro01,20-Oct-92,2014,Rodney Hood,Shooting Guard,"Mississippi State University, Duke University",1348440,2016,2015,Utah Jazz
5792,hoodro01,20-Oct-92,2014,Rodney Hood,Shooting Guard,"Mississippi State University, Duke University",1406520,2017,2016,Utah Jazz
5793,hoodro01,20-Oct-92,2014,Rodney Hood,Shooting Guard,"Mississippi State University, Duke University",2386864,2018,2017,Cleveland Cavaliers
5946,huestjo01,19-Dec-91,2014,Josh Huestis,Power Forward,Stanford University,1140240,2016,2015,Oklahoma City Thunder
5947,huestjo01,19-Dec-91,2014,Josh Huestis,Power Forward,Stanford University,1191480,2017,2016,Oklahoma City Thunder
5948,huestjo01,19-Dec-91,2014,Josh Huestis,Power Forward,Stanford University,1471382,2018,2017,Oklahoma City Thunder
5969,hummero01,8-Mar-89,2012,Robbie Hummel,Small Forward,Purdue University,880000,2015,2014,Minnesota Timberwolves
5970,hummero01,8-Mar-89,2012,Robbie Hummel,Small Forward,Purdue University,150000,2017,2016,Denver Nuggets
6107,ingrabr01,2-Sep-97,2016,Brandon Ingram,Small Forward,Duke University,5281680,2017,2016,Los Angeles Lakers
6108,ingrabr01,2-Sep-97,2016,Brandon Ingram,Small Forward,Duke University,5519400,2018,2017,Los Angeles Lakers
6110,irvinky01,23-Mar-92,2011,Kyrie Irving,Point Guard,Duke University,5144280,2012,2011,Cleveland Cavaliers
6111,irvinky01,23-Mar-92,2011,Kyrie Irving,Point Guard,Duke University,5530080,2013,2012,Cleveland Cavaliers
6112,irvinky01,23-Mar-92,2011,Kyrie Irving,Point Guard,Duke University,5607240,2014,2013,Cleveland Cavaliers
6113,irvinky01,23-Mar-92,2011,Kyrie Irving,Point Guard,Duke University,7070730,2015,2014,Cleveland Cavaliers
6114,irvinky01,23-Mar-92,2011,Kyrie Irving,Point Guard,Duke University,14746000,2016,2015,Cleveland Cavaliers
6115,irvinky01,23-Mar-92,2011,Kyrie Irving,Point Guard,Duke University,17638063,2017,2016,Cleveland Cavaliers
6116,irvinky01,23-Mar-92,2011,Kyrie Irving,Point Guard,Duke University,18868625,2018,2017,Boston Celtics
6117,isaacjo01,3-Oct-97,2017,Jonathan Isaac,Power Forward,Florida State University,4186320,2018,2017,Orlando Magic
6146,iwundwe01,20-Dec-94,2017,Wesley Iwundu,Small Forward,Kansas State University,1050000,2018,2017,Orlando Magic
6179,jacksfr01,4-May-98,2017,Frank Jackson,Point Guard,Duke University,815615,2018,2017,New Orleans Pelicans
6205,jacksjo02,10-Feb-97,2017,Josh Jackson,Small Forward and Shooting Guard,University of Kansas,5090040,2018,2017,Phoenix Suns
6206,jacksju01,28-Mar-95,2017,Justin Jackson,Small Forward,University of North Carolina,2365560,2018,2017,Sacramento Kings
6238,jackspi01,29-Aug-91,2013,Pierre Jackson,Point Guard,Baylor University,400000,2015,2014,Philadelphia 76ers
6239,jackspi01,29-Aug-91,2013,Pierre Jackson,Point Guard,Baylor University,750000,2016,2015,Philadelphia 76ers
6240,jackspi01,29-Aug-91,2013,Pierre Jackson,Point Guard,Baylor University,105498,2017,2016,Dallas Mavericks
6243,jacksre01,16-Apr-90,2011,Reggie Jackson,Point Guard,Boston College,1156320,2012,2011,Oklahoma City Thunder
6244,jacksre01,16-Apr-90,2011,Reggie Jackson,Point Guard,Boston College,1243080,2013,2012,Oklahoma City Thunder
6245,jacksre01,16-Apr-90,2011,Reggie Jackson,Point Guard,Boston College,1260360,2014,2013,Oklahoma City Thunder
6246,jacksre01,16-Apr-90,2011,Reggie Jackson,Point Guard,Boston College,2204370,2015,2014,Detroit Pistons
6247,jacksre01,16-Apr-90,2011,Reggie Jackson,Point Guard,Boston College,14000000,2016,2015,Detroit Pistons
6248,jacksre01,16-Apr-90,2011,Reggie Jackson,Point Guard,Boston College,14956522,2017,2016,Detroit Pistons
6249,jacksre01,16-Apr-90,2011,Reggie Jackson,Point Guard,Boston College,16000000,2018,2017,Detroit Pistons
6278,jamesbe01,7-Feb-85,2012,Bernard James,Center,Florida State University,473604,2013,2012,Dallas Mavericks
6279,jamesbe01,7-Feb-85,2012,Bernard James,Center,Florida State University,788872,2014,2013,Dallas Mavericks
6280,jamesbe01,7-Feb-85,2012,Bernard James,Center,Florida State University,915243,2015,2014,Dallas Mavericks
6281,jamesbe01,7-Feb-85,2012,Bernard James,Center,Florida State University,236866,2015,2014,Dallas Mavericks
6282,jamesda01,7-Oct-87,2010,Damion James,Small Forward,University of Texas at Austin,1156320,2011,2010,New Jersey Nets
6283,jamesda01,7-Oct-87,2010,Damion James,Small Forward,University of Texas at Austin,1243080,2012,2011,New Jersey Nets
6284,jamesda01,7-Oct-87,2010,Damion James,Small Forward,University of Texas at Austin,50258,2013,2012,Brooklyn Nets
6378,jeffeco01,26-Dec-90,2014,Cory Jefferson,Power Forward,Baylor University,507336,2015,2014,Brooklyn Nets
6379,jeffeco01,26-Dec-90,2014,Cory Jefferson,Power Forward,Baylor University,421449,2016,2015,Phoenix Suns
6409,jenkich01,28-Feb-89,2011,Charles Jenkins,Point Guard and Shooting Guard,Hofstra University,473604,2012,2011,Golden State Warriors
6410,jenkich01,28-Feb-89,2011,Charles Jenkins,Point Guard and Shooting Guard,Hofstra University,762195,2013,2012,Philadelphia 76ers
6412,jenkijo01,6-Mar-91,2012,John Jenkins,Shooting Guard,Vanderbilt University,1204560,2013,2012,Atlanta Hawks
6413,jenkijo01,6-Mar-91,2012,John Jenkins,Shooting Guard,Vanderbilt University,1258800,2014,2013,Atlanta Hawks
6414,jenkijo01,6-Mar-91,2012,John Jenkins,Shooting Guard,Vanderbilt University,1312920,2015,2014,Atlanta Hawks
6415,jenkijo01,6-Mar-91,2012,John Jenkins,Shooting Guard,Vanderbilt University,981000,2016,2015,Phoenix Suns
6416,jenkijo01,6-Mar-91,2012,John Jenkins,Shooting Guard,Vanderbilt University,469841,2017,2016,Phoenix Suns
6446,jerregr01,8-Jul-93,2013,Grant Jerrett,Power Forward,University of Arizona,816481,2015,2014,Utah Jazz
6447,jerregr01,8-Jul-93,2013,Grant Jerrett,Power Forward,University of Arizona,947276,2016,2015,Utah Jazz
6484,johnsar02,23-Feb-89,2010,Armon Johnson,Point Guard,"University of Nevada, Reno",473604,2011,2010,Portland Trail Blazers
6485,johnsar02,23-Feb-89,2010,Armon Johnson,Point Guard,"University of Nevada, Reno",762195,2012,2011,Portland Trail Blazers
6501,johnsbr02,27-Jun-94,2016,Brice Johnson,Power Forward,University of North Carolina,1273920,2017,2016,Los Angeles Clippers
6502,johnsbr02,27-Jun-94,2016,Brice Johnson,Power Forward,University of North Carolina,1331160,2018,2017,Memphis Grizzlies
6523,johnsda04,22-Sep-95,2015,Dakari Johnson,Center,University of Kentucky,815615,2018,2017,Oklahoma City Thunder
6577,johnsja02,8-Feb-89,2011,JaJuan Johnson,Power Forward,Purdue University,1042320,2012,2011,Boston Celtics
6578,johnsja02,8-Feb-89,2011,JaJuan Johnson,Power Forward,Purdue University,1120440,2013,2012,Houston Rockets
6650,johnsni01,22-Dec-92,2014,Nick Johnson,Shooting Guard,University of Arizona,507336,2015,2014,Houston Rockets
6651,johnsni01,22-Dec-92,2014,Nick Johnson,Shooting Guard,University of Arizona,845059,2016,2015,Denver Nuggets
6652,johnsni01,22-Dec-92,2014,Nick Johnson,Shooting Guard,University of Arizona,980431,2017,2016,Denver Nuggets
6654,johnsor01,11-Mar-89,2012,Orlando Johnson,Shooting Guard,"Loyola Marymount University, University of California, Santa Barbara",550000,2013,2012,Indiana Pacers
6655,johnsor01,11-Mar-89,2012,Orlando Johnson,Shooting Guard,"Loyola Marymount University, University of California, Santa Barbara",788872,2014,2013,Indiana Pacers
6656,johnsor01,11-Mar-89,2012,Orlando Johnson,Shooting Guard,"Loyola Marymount University, University of California, Santa Barbara",55722,2016,2015,New Orleans Pelicans
6657,johnsor01,11-Mar-89,2012,Orlando Johnson,Shooting Guard,"Loyola Marymount University, University of California, Santa Barbara",55722,2016,2015,Phoenix Suns
6658,johnsst04,29-May-96,2015,Stanley Johnson,Small Forward,University of Arizona,2841960,2016,2015,Detroit Pistons
6659,johnsst04,29-May-96,2015,Stanley Johnson,Small Forward,University of Arizona,2969880,2017,2016,Detroit Pistons
6660,johnsst04,29-May-96,2015,Stanley Johnson,Small Forward,University of Arizona,3097800,2018,2017,Detroit Pistons
6680,johnswe01,11-Jul-87,2010,Wesley Johnson,Shooting Guard and Small Forward,"Iowa State University, Syracuse University",3726600,2011,2010,Minnesota Timberwolves
6681,johnswe01,11-Jul-87,2010,Wesley Johnson,Shooting Guard and Small Forward,"Iowa State University, Syracuse University",4006080,2012,2011,Minnesota Timberwolves
6682,johnswe01,11-Jul-87,2010,Wesley Johnson,Shooting Guard and Small Forward,"Iowa State University, Syracuse University",4285560,2013,2012,Phoenix Suns
6683,johnswe01,11-Jul-87,2010,Wesley Johnson,Shooting Guard and Small Forward,"Iowa State University, Syracuse University",916099,2014,2013,Los Angeles Lakers
6684,johnswe01,11-Jul-87,2010,Wesley Johnson,Shooting Guard and Small Forward,"Iowa State University, Syracuse University",981084,2015,2014,Los Angeles Lakers
6685,johnswe01,11-Jul-87,2010,Wesley Johnson,Shooting Guard and Small Forward,"Iowa State University, Syracuse University",1100600,2016,2015,Los Angeles Clippers
6686,johnswe01,11-Jul-87,2010,Wesley Johnson,Shooting Guard and Small Forward,"Iowa State University, Syracuse University",5628000,2017,2016,Los Angeles Clippers
6687,johnswe01,11-Jul-87,2010,Wesley Johnson,Shooting Guard and Small Forward,"Iowa State University, Syracuse University",5881260,2018,2017,Los Angeles Clippers
6688,johnsda03,28-Sep-89,2012,Darius Johnson-Odom,Shooting Guard,Marquette University,192228,2013,2012,Los Angeles Lakers
6729,jonesda03,30-Jun-95,2016,Damian Jones,Center,Vanderbilt University,1171560,2017,2016,Golden State Warriors
6730,jonesda03,30-Jun-95,2016,Damian Jones,Center,Vanderbilt University,1312611,2018,2017,Golden State Warriors
6744,jonesdo02,15-Oct-88,2010,Dominique Jones,Point Guard and Shooting Guard,University of South Florida,1110120,2011,2010,Dallas Mavericks
6745,jonesdo02,15-Oct-88,2010,Dominique Jones,Point Guard and Shooting Guard,University of South Florida,1193280,2012,2011,Dallas Mavericks
6746,jonesdo02,15-Oct-88,2010,Dominique Jones,Point Guard and Shooting Guard,University of South Florida,1276560,2013,2012,Dallas Mavericks
6802,jonespe01,24-Sep-91,2012,Perry Jones,Small Forward and Power Forward,Baylor University,1035960,2013,2012,Oklahoma City Thunder
6803,jonespe01,24-Sep-91,2012,Perry Jones,Small Forward and Power Forward,Baylor University,1082520,2014,2013,Oklahoma City Thunder
6804,jonespe01,24-Sep-91,2012,Perry Jones,Small Forward and Power Forward,Baylor University,1129200,2015,2014,Oklahoma City Thunder
6805,jonespe01,24-Sep-91,2012,Perry Jones,Small Forward and Power Forward,Baylor University,2038206,2016,2015,Boston Celtics
6824,joneste01,9-Jan-92,2012,Terrence Jones,Power Forward,University of Kentucky,1485000,2013,2012,Houston Rockets
6825,joneste01,9-Jan-92,2012,Terrence Jones,Power Forward,University of Kentucky,1551840,2014,2013,Houston Rockets
6826,joneste01,9-Jan-92,2012,Terrence Jones,Power Forward,University of Kentucky,1618680,2015,2014,Houston Rockets
6827,joneste01,9-Jan-92,2012,Terrence Jones,Power Forward,University of Kentucky,2489530,2016,2015,Houston Rockets
6828,joneste01,9-Jan-92,2012,Terrence Jones,Power Forward,University of Kentucky,1050961,2017,2016,New Orleans Pelicans
6829,joneste01,9-Jan-92,2012,Terrence Jones,Power Forward,University of Kentucky,236457,2017,2016,Milwaukee Bucks
6830,jonesty01,10-May-96,2015,Tyus Jones,Point Guard,Duke University,1282080,2016,2015,Minnesota Timberwolves
6831,jonesty01,10-May-96,2015,Tyus Jones,Point Guard,Duke University,1339680,2017,2016,Minnesota Timberwolves
6832,jonesty01,10-May-96,2015,Tyus Jones,Point Guard,Duke University,1471382,2018,2017,Minnesota Timberwolves
6844,jordaje01,29-Sep-86,2010,Jerome Jordan,Center,University of Tulsa,473604,2012,2011,New York Knicks
6845,jordaje01,29-Sep-86,2010,Jerome Jordan,Center,University of Tulsa,915243,2015,2014,Brooklyn Nets
6864,josepco01,20-Aug-91,2011,Cory Joseph,Point Guard and Shooting Guard,University of Texas at Austin,1028400,2012,2011,San Antonio Spurs
6865,josepco01,20-Aug-91,2011,Cory Joseph,Point Guard and Shooting Guard,University of Texas at Austin,1105560,2013,2012,San Antonio Spurs
6866,josepco01,20-Aug-91,2011,Cory Joseph,Point Guard and Shooting Guard,University of Texas at Austin,1120920,2014,2013,San Antonio Spurs
6867,josepco01,20-Aug-91,2011,Cory Joseph,Point Guard and Shooting Guard,University of Texas at Austin,2023261,2015,2014,San Antonio Spurs
6868,josepco01,20-Aug-91,2011,Cory Joseph,Point Guard and Shooting Guard,University of Texas at Austin,7000000,2016,2015,Toronto Raptors
6869,josepco01,20-Aug-91,2011,Cory Joseph,Point Guard and Shooting Guard,University of Texas at Austin,7330000,2017,2016,Toronto Raptors
6870,josepco01,20-Aug-91,2011,Cory Joseph,Point Guard and Shooting Guard,University of Texas at Austin,7630000,2018,2017,Indiana Pacers
6872,josepkr01,17-Dec-88,2012,Kris Joseph,Small Forward,Syracuse University,189442,2013,2012,Boston Celtics
6886,kaminfr01,4-Apr-93,2015,Frank Kaminsky,Center and Power Forward,University of Wisconsin,2612500,2016,2015,Charlotte Hornets
6887,kaminfr01,4-Apr-93,2015,Frank Kaminsky,Center and Power Forward,University of Wisconsin,2730000,2017,2016,Charlotte Hornets
6888,kaminfr01,4-Apr-93,2015,Frank Kaminsky,Center and Power Forward,University of Wisconsin,2847600,2018,2017,Charlotte Hornets
6929,kellyry01,9-Apr-91,2013,Ryan Kelly,Power Forward,Duke University,1650000,2015,2014,Los Angeles Lakers
6930,kellyry01,9-Apr-91,2013,Ryan Kelly,Power Forward,Duke University,1724250,2016,2015,Los Angeles Lakers
6931,kellyry01,9-Apr-91,2013,Ryan Kelly,Power Forward,Duke University,418228,2017,2016,Atlanta Hawks
6951,kennalu01,24-Jun-96,2017,Luke Kennard,Shooting Guard,Duke University,2759280,2018,2017,Detroit Pistons
7017,kiddgmi01,26-Sep-93,2012,Michael Kidd-Gilchrist,Small Forward and Power Forward,University of Kentucky,4602720,2013,2012,Charlotte Bobcats
7018,kiddgmi01,26-Sep-93,2012,Michael Kidd-Gilchrist,Small Forward and Power Forward,University of Kentucky,4809840,2014,2013,Charlotte Bobcats
7019,kiddgmi01,26-Sep-93,2012,Michael Kidd-Gilchrist,Small Forward and Power Forward,University of Kentucky,5016960,2015,2014,Charlotte Hornets
7020,kiddgmi01,26-Sep-93,2012,Michael Kidd-Gilchrist,Small Forward and Power Forward,University of Kentucky,6331404,2016,2015,Charlotte Hornets
7021,kiddgmi01,26-Sep-93,2012,Michael Kidd-Gilchrist,Small Forward and Power Forward,University of Kentucky,13000000,2017,2016,Charlotte Hornets
7022,kiddgmi01,26-Sep-93,2012,Michael Kidd-Gilchrist,Small Forward and Power Forward,University of Kentucky,13000000,2018,2017,Charlotte Hornets
7131,knighbr03,2-Dec-91,2011,Brandon Knight,Point Guard and Shooting Guard,University of Kentucky,2563320,2012,2011,Detroit Pistons
7132,knighbr03,2-Dec-91,2011,Brandon Knight,Point Guard and Shooting Guard,University of Kentucky,2755560,2013,2012,Detroit Pistons
7133,knighbr03,2-Dec-91,2011,Brandon Knight,Point Guard and Shooting Guard,University of Kentucky,2793960,2014,2013,Milwaukee Bucks
7134,knighbr03,2-Dec-91,2011,Brandon Knight,Point Guard and Shooting Guard,University of Kentucky,3553917,2015,2014,Phoenix Suns
7135,knighbr03,2-Dec-91,2011,Brandon Knight,Point Guard and Shooting Guard,University of Kentucky,12000000,2016,2015,Phoenix Suns
7136,knighbr03,2-Dec-91,2011,Brandon Knight,Point Guard and Shooting Guard,University of Kentucky,12606250,2017,2016,Phoenix Suns
7137,knighbr03,2-Dec-91,2011,Brandon Knight,Point Guard and Shooting Guard,University of Kentucky,13618750,2018,2017,Phoenix Suns
7244,kuzmaky01,24-Jul-95,2017,Kyle Kuzma,Power Forward,University of Utah,1423560,2018,2017,Los Angeles Lakers
7248,labissk01,18-Mar-96,2016,Skal Labissiere,Power Forward,University of Kentucky,1188840,2017,2016,Sacramento Kings
7249,labissk01,18-Mar-96,2016,Skal Labissiere,Power Forward,University of Kentucky,1312611,2018,2017,Sacramento Kings
7283,lambdo01,6-Nov-91,2012,Doron Lamb,Shooting Guard,University of Kentucky,650000,2013,2012,Orlando Magic
7284,lambdo01,6-Nov-91,2012,Doron Lamb,Shooting Guard,University of Kentucky,788872,2014,2013,Orlando Magic
7285,lambje01,30-May-92,2012,Jeremy Lamb,Small Forward and Shooting Guard,University of Connecticut,2020200,2013,2012,Oklahoma City Thunder
7286,lambje01,30-May-92,2012,Jeremy Lamb,Small Forward and Shooting Guard,University of Connecticut,2111160,2014,2013,Oklahoma City Thunder
7287,lambje01,30-May-92,2012,Jeremy Lamb,Small Forward and Shooting Guard,University of Connecticut,2202000,2015,2014,Oklahoma City Thunder
7288,lambje01,30-May-92,2012,Jeremy Lamb,Small Forward and Shooting Guard,University of Connecticut,3034356,2016,2015,Charlotte Hornets
7289,lambje01,30-May-92,2012,Jeremy Lamb,Small Forward and Shooting Guard,University of Connecticut,6511628,2017,2016,Charlotte Hornets
7290,lambje01,30-May-92,2012,Jeremy Lamb,Small Forward and Shooting Guard,University of Connecticut,7000000,2018,2017,Charlotte Hornets
7339,larkish01,2-Oct-92,2013,Shane Larkin,Point Guard,University of Miami,1536960,2014,2013,Dallas Mavericks
7340,larkish01,2-Oct-92,2013,Shane Larkin,Point Guard,University of Miami,1606080,2015,2014,New York Knicks
7341,larkish01,2-Oct-92,2013,Shane Larkin,Point Guard,University of Miami,1500000,2016,2015,Brooklyn Nets
7342,larkish01,2-Oct-92,2013,Shane Larkin,Point Guard,University of Miami,1471382,2018,2017,Boston Celtics
7353,lavinza01,10-Mar-95,2014,Zach LaVine,Point Guard and Shooting Guard,"University of California, Los Angeles",2055840,2015,2014,Minnesota Timberwolves
7354,lavinza01,10-Mar-95,2014,Zach LaVine,Point Guard and Shooting Guard,"University of California, Los Angeles",2148360,2016,2015,Minnesota Timberwolves
7355,lavinza01,10-Mar-95,2014,Zach LaVine,Point Guard and Shooting Guard,"University of California, Los Angeles",2240880,2017,2016,Minnesota Timberwolves
7356,lavinza01,10-Mar-95,2014,Zach LaVine,Point Guard and Shooting Guard,"University of California, Los Angeles",3202217,2018,2017,Chicago Bulls
7362,lawalga01,7-Nov-88,2010,Gani Lawal,Power Forward,Georgia Institute of Technology,473640,2011,2010,Phoenix Suns
7375,laymaja01,7-Mar-94,2016,Jake Layman,Small Forward,University of Maryland,600000,2017,2016,Portland Trail Blazers
7376,laymaja01,7-Mar-94,2016,Jake Layman,Small Forward,University of Maryland,1312611,2018,2017,Portland Trail Blazers
7377,leaftj01,30-Apr-97,2017,T.J. Leaf,Power Forward,"University of California, Los Angeles",2028360,2018,2017,Indiana Pacers
7423,leema01,22-May-90,2011,Malcolm Lee,Shooting Guard,"University of California, Los Angeles",500000,2012,2011,Minnesota Timberwolves
7424,leema01,22-May-90,2011,Malcolm Lee,Shooting Guard,"University of California, Los Angeles",762195,2013,2012,Minnesota Timberwolves
7425,leema01,22-May-90,2011,Malcolm Lee,Shooting Guard,"University of California, Los Angeles",884293,2014,2013,Phoenix Suns
7435,lenal01,16-Jun-93,2013,Alex Len,Center,University of Maryland,3492720,2014,2013,Phoenix Suns
7436,lenal01,16-Jun-93,2013,Alex Len,Center,University of Maryland,3649920,2015,2014,Phoenix Suns
7437,lenal01,16-Jun-93,2013,Alex Len,Center,University of Maryland,3807120,2016,2015,Phoenix Suns
7438,lenal01,16-Jun-93,2013,Alex Len,Center,University of Maryland,4823621,2017,2016,Phoenix Suns
7439,lenal01,16-Jun-93,2013,Alex Len,Center,University of Maryland,4187599,2018,2017,Phoenix Suns
7452,leonaka01,29-Jun-91,2011,Kawhi Leonard,Small Forward,San Diego State University,1731960,2012,2011,San Antonio Spurs
7453,leonaka01,29-Jun-91,2011,Kawhi Leonard,Small Forward,San Diego State University,1861920,2013,2012,San Antonio Spurs
7454,leonaka01,29-Jun-91,2011,Kawhi Leonard,Small Forward,San Diego State University,1887840,2014,2013,San Antonio Spurs
7455,leonaka01,29-Jun-91,2011,Kawhi Leonard,Small Forward,San Diego State University,2894059,2015,2014,San Antonio Spurs
7456,leonaka01,29-Jun-91,2011,Kawhi Leonard,Small Forward,San Diego State University,16500000,2016,2015,San Antonio Spurs
7457,leonaka01,29-Jun-91,2011,Kawhi Leonard,Small Forward,San Diego State University,17638063,2017,2016,San Antonio Spurs
7458,leonaka01,29-Jun-91,2011,Kawhi Leonard,Small Forward,San Diego State University,18868625,2018,2017,San Antonio Spurs
7459,leoname01,27-Feb-92,2012,Meyers Leonard,Power Forward and Center,University of Illinois at Urbana-Champaign,2126520,2013,2012,Portland Trail Blazers
7460,leoname01,27-Feb-92,2012,Meyers Leonard,Power Forward and Center,University of Illinois at Urbana-Champaign,2222160,2014,2013,Portland Trail Blazers
7461,leoname01,27-Feb-92,2012,Meyers Leonard,Power Forward and Center,University of Illinois at Urbana-Champaign,2317920,2015,2014,Portland Trail Blazers
7462,leoname01,27-Feb-92,2012,Meyers Leonard,Power Forward and Center,University of Illinois at Urbana-Champaign,3075880,2016,2015,Portland Trail Blazers
7463,leoname01,27-Feb-92,2012,Meyers Leonard,Power Forward and Center,University of Illinois at Urbana-Champaign,9213484,2017,2016,Portland Trail Blazers
7464,leoname01,27-Feb-92,2012,Meyers Leonard,Power Forward and Center,University of Illinois at Urbana-Champaign,9904495,2018,2017,Portland Trail Blazers
7471,leslitr01,29-Mar-90,2011,Travis Leslie,Shooting Guard,University of Georgia,473604,2012,2011,Los Angeles Clippers
7472,leslitr01,29-Mar-90,2011,Travis Leslie,Shooting Guard,University of Georgia,250000,2013,2012,Los Angeles Clippers
